{PERIODS};Electricity (%_elec);Space Heating (%_sh);Space_cooling;Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Wind_offshore;Hydro_dam;Hydro_river;Tidal;Solar;CSP
2017-01-01 00:00:00+00:00;6.603728945770747e-05;0.0001911784102665;0.0;1.17e-06;0.0001141552511415;0.0;0.4077;0.5682;0.2726087977641441;0.7739013561272053;0.0001;0.0;0.0001
2017-01-01 01:00:00+00:00;5.838202309832403e-05;0.0001911784102665;0.0;1.41e-05;0.0001141552511415;0.0;0.3641;0.5231;0.272539228385552;0.7739144493994106;0.0001;0.0;0.0001
2017-01-01 02:00:00+00:00;5.075469566725951e-05;0.0001911784102665;0.0;3.76e-05;0.0001141552511415;0.0;0.3563;0.5265;0.2724696590069598;0.7739275426716158;0.0001;0.0;0.0001
2017-01-01 03:00:00+00:00;4.742996319730829e-05;0.0001911784102665;0.0;9.4e-05;0.0001141552511415;0.0;0.3275;0.4874;0.2724000896283676;0.773940635943821;0.0001;0.0;0.0001
2017-01-01 04:00:00+00:00;4.8435764616789344e-05;0.0001911784102665;0.0;0.0001821;0.0001141552511415;0.0;0.278;0.3987;0.2723305202497754;0.7739537292160262;0.0001;0.0;0.0001
2017-01-01 05:00:00+00:00;5.075469566725951e-05;0.0001911784102665;0.0;0.000158603;0.0001141552511415;0.0;0.2446;0.3026;0.2722609508711833;0.7739668224882313;0.0001;0.0;0.0001
2017-01-01 06:00:00+00:00;5.740416060716191e-05;0.0001911784102665;0.0;0.000146855;0.0001141552511415;0.0;0.2251;0.2169;0.2721913814925911;0.7739799157604366;0.0001;0.0;0.0001
2017-01-01 07:00:00+00:00;6.687545730727501e-05;0.0001911784102665;0.0;0.000164478;0.0001141552511415;0.0;0.221;0.152;0.2721218121139989;0.7739930090326418;0.0001;0.0009722;0.0001
2017-01-01 08:00:00+00:00;7.975530326229604e-05;0.0001911784102665;0.0;0.000187974;0.0001141552511415;0.007;0.2258;0.1244;0.2720522427354067;0.774006102304847;0.0001;0.0135846;0.0001
2017-01-01 09:00:00+00:00;9.109850815977664e-05;0.0001911784102665;0.0;0.000206772;0.0001141552511415;0.025;0.2207;0.1071;0.2719826733568145;0.7740191955770522;0.0001;0.0306049;0.0001
2017-01-01 10:00:00+00:00;9.36130117084792e-05;0.0001911784102665;0.0;0.000187974;0.0001141552511415;0.031;0.1988;0.1081;0.2719131039782223;0.7740322888492575;0.0001;0.0396817999999999;0.0001
2017-01-01 11:00:00+00:00;8.565041713758768e-05;0.0001911784102665;0.0;0.000190324;0.0001141552511415;0.017;0.1888;0.1486;0.2718435345996302;0.7740453821214627;0.0001;0.0299406;0.0001
2017-01-01 12:00:00+00:00;7.075896834360455e-05;0.0001911784102665;0.0;0.000213821;0.0001141552511415;0.002;0.2002;0.1947;0.2717739652210379;0.7740584753936679;0.0001;0.0099777;0.0001
2017-01-01 13:00:00+00:00;7.17647697630856e-05;0.0001911784102665;0.0;0.00022322;0.0001141552511415;0.0;0.2092;0.2198;0.2717043958424458;0.7740933679354213;0.0001;0.0001346;0.0001
2017-01-01 14:00:00+00:00;7.718492185695562e-05;0.0001911784102665;0.0;0.00022322;0.0001141552511415;0.0;0.2101;0.2031;0.2716348264638536;0.7741282604771745;0.0001;0.0;0.0001
2017-01-01 15:00:00+00:00;8.539896678271741e-05;0.0001911784102665;0.0;0.000164478;0.0001141552511415;0.0;0.2042;0.192;0.2715652570852614;0.7741631530189279;0.0001;0.0;0.0001
2017-01-01 16:00:00+00:00;0.0001009888887846;0.0001911784102665;0.0;0.000117484;0.0001141552511415;0.0;0.1891;0.1764;0.2714956877066692;0.7741980455606812;0.0001;0.0;0.0001
2017-01-01 17:00:00+00:00;0.0001037548426882;0.0001911784102665;0.0;8.81e-05;0.0001141552511415;0.0;0.1789;0.1718;0.2714261183280771;0.7742329381024345;0.0001;0.0;0.0001
2017-01-01 18:00:00+00:00;0.0001027211023404;0.0001911784102665;0.0;5.87e-05;0.0001141552511415;0.0;0.172;0.1838;0.2713565489494849;0.7742678306441879;0.0001;0.0;0.0001
2017-01-01 19:00:00+00:00;9.844644630765195e-05;0.0001911784102665;0.0;3.76e-05;0.0001141552511415;0.0;0.1774;0.2075;0.2712869795708927;0.7743027231859412;0.0001;0.0;0.0001
2017-01-01 20:00:00+00:00;8.939423353232265e-05;0.0001911784102665;0.0;2.35e-05;0.0001141552511415;0.0;0.1971;0.2256;0.2712174101923005;0.7743376157276946;0.0001;0.0;0.0001
2017-01-01 21:00:00+00:00;8.288446323401481e-05;0.0001911784102665;0.0;9.4e-06;0.0001141552511415;0.0;0.201;0.2237;0.2711478408137083;0.7743725082694478;0.0001;0.0;0.0001
2017-01-01 22:00:00+00:00;7.522919687463138e-05;0.0001911784102665;0.0;5.87e-06;0.0001141552511415;0.0;0.2022;0.2013;0.2710782714351162;0.7744074008112012;0.0001;0.0;0.0001
2017-01-01 23:00:00+00:00;5.558813026643228e-05;0.0001911784102665;0.0;2.35e-06;0.0001141552511415;0.0;0.2083;0.1642;0.271008702056524;0.7744422933529546;0.0001;0.0;0.0001
2017-01-02 00:00:00+00:00;5.440653283988685e-05;0.0001940422728977;0.0;1.17e-06;0.0001141552511415;0.0;0.1933;0.1409;0.2709391326779318;0.7744771858947078;0.0001;0.0;0.0001
2017-01-02 01:00:00+00:00;4.891787483691397e-05;0.0001967605705721;0.0;1.41e-05;0.0001141552511415;0.0;0.177;0.1251;0.2708695632993396;0.7745120784364612;0.0001;0.0;0.0001
2017-01-02 02:00:00+00:00;4.436217694441268e-05;0.0001993328382261;0.0;3.76e-05;0.0001141552511415;0.0;0.1686;0.1081;0.2707999939207475;0.7745469709782146;0.0001;0.0;0.0001
2017-01-02 03:00:00+00:00;4.562374957454544e-05;0.0002017953508328;0.0;9.4e-05;0.0001141552511415;0.0;0.1554;0.089;0.2707304245421553;0.7745818635199678;0.0001;0.0;0.0001
2017-01-02 04:00:00+00:00;5.414030940093514e-05;0.0002041160189928;0.0;0.0001821;0.0001141552511415;0.0;0.1416;0.071;0.2706608551635631;0.7746167560617212;0.0001;0.0;0.0001
2017-01-02 05:00:00+00:00;6.770816076892505e-05;0.0002063073994277;0.0;0.000158603;0.0001141552511415;0.0;0.1282;0.0609;0.2705912857849709;0.7746516486034745;0.0001;0.0;0.0001
2017-01-02 06:00:00+00:00;8.31999995602072e-05;0.0002083927453255;0.0;0.000146855;0.0001141552511415;0.0;0.1152;0.0577;0.2705217164063787;0.7746865411452278;0.0001;0.0;0.0001
2017-01-02 07:00:00+00:00;9.694834491571904e-05;0.0002104399559949;0.0;0.000164478;0.0001141552511415;0.0;0.1005;0.0587;0.2704521470277866;0.7747214336869812;0.0001;0.0008198;0.0001
2017-01-02 08:00:00+00:00;0.0001037091454935;0.0002124927474294;0.0;0.000187974;0.0001141552511415;0.012;0.0911;0.0614;0.2703825776491944;0.7747563262287346;0.0001;0.0111902;0.0001
2017-01-02 09:00:00+00:00;0.0001047112791794;0.0002145734426896;0.0;0.000206772;0.0001141552511415;0.025;0.0936;0.0641;0.2703130082706022;0.7747912187704878;0.0001;0.0225012;0.0001
2017-01-02 10:00:00+00:00;0.0001062925330986;0.0002166346052718;0.0;0.000187974;0.0001141552511415;0.026;0.0984;0.0662;0.27024343889201;0.7748261113122411;0.0001;0.0253820999999999;0.0001
2017-01-02 11:00:00+00:00;0.0001064760866933;0.0002186241480351;0.0;0.000190324;0.0001141552511415;0.012;0.1028;0.0733;0.2701738695134178;0.7748610038539945;0.0001;0.0182548999999999;0.0001
2017-01-02 12:00:00+00:00;0.0001009707554387;0.0002204788223081;0.0;0.000213821;0.0001141552511415;0.001;0.1138;0.0788;0.2701043001348256;0.7748958963957479;0.0001;0.0060355999999999;0.0001
2017-01-02 13:00:00+00:00;0.0001062354968248;0.0002222614116983;0.0;0.00022322;0.0001141552511415;0.0;0.1175;0.0839;0.2700347307562334;0.7748570989749971;0.0001;9.46e-05;0.0001
2017-01-02 14:00:00+00:00;0.0001080212253846;0.0002240360950047;0.0;0.00022322;0.0001141552511415;0.0;0.1154;0.0899;0.2699651613776413;0.7748183015542461;0.0001;0.0;0.0001
2017-01-02 15:00:00+00:00;0.0001150543398684;0.0002257689225727;0.0;0.000164478;0.0001141552511415;0.0;0.1086;0.0911;0.2698955919990491;0.7747795041334954;0.0001;0.0;0.0001
2017-01-02 16:00:00+00:00;0.0001299617519787;0.0002274203639828;0.0;0.000117484;0.0001141552511415;0.0;0.1012;0.087;0.2698260226204569;0.7747407067127444;0.0001;0.0;0.0001
2017-01-02 17:00:00+00:00;0.0001305387555869;0.0002290080916578;0.0;8.81e-05;0.0001141552511415;0.0;0.0909;0.0856;0.2697564532418647;0.7747019092919937;0.0001;0.0;0.0001
2017-01-02 18:00:00+00:00;0.0001276073865474;0.0002304953655608;0.0;5.87e-05;0.0001141552511415;0.0;0.0859;0.0829;0.2696868838632725;0.7746631118712428;0.0001;0.0;0.0001
2017-01-02 19:00:00+00:00;0.0001200886977276;0.0002318789302454;0.0;3.76e-05;0.0001141552511415;0.0;0.0893;0.0809;0.2696173144846804;0.774624314450492;0.0001;0.0;0.0001
2017-01-02 20:00:00+00:00;0.0001057997701001;0.0002331685520505;0.0;2.35e-05;0.0001141552511415;0.0;0.0967;0.0849;0.2695477451060882;0.7745855170297411;0.0001;0.0;0.0001
2017-01-02 21:00:00+00:00;9.427581044350744e-05;0.0002343767876978;0.0;9.4e-06;0.0001141552511415;0.0;0.1;0.0978;0.269478175727496;0.7745467196089904;0.0001;0.0;0.0001
2017-01-02 22:00:00+00:00;8.520580792754761e-05;0.0002355864185363;0.0;5.87e-06;0.0001141552511415;0.0;0.1022;0.1163;0.2694086063489038;0.7745079221882394;0.0001;0.0;0.0001
2017-01-02 23:00:00+00:00;6.451028252083934e-05;0.0002368076759688;0.0;2.35e-06;0.0001141552511415;0.0;0.109;0.132;0.2693390369703116;0.7744691247674886;0.0001;0.0;0.0001
2017-01-03 00:00:00+00:00;6.350920782920662e-05;0.0002380493962068;0.0;1.17e-06;0.0001141552511415;0.0;0.1129;0.1385;0.2692694675917195;0.7744303273467377;0.0001;0.0;0.0001
2017-01-03 01:00:00+00:00;5.9534326378869694e-05;0.0002393097189951;0.0;1.41e-05;0.0001141552511415;0.0;0.1178;0.1412;0.2691998982131273;0.7743915299259869;0.0001;0.0;0.0001
2017-01-03 02:00:00+00:00;5.686529624627102e-05;0.0002405914347163;0.0;3.76e-05;0.0001141552511415;0.0;0.1284;0.1445;0.2691303288345351;0.7743527325052361;0.0001;0.0;0.0001
2017-01-03 03:00:00+00:00;5.883217089318521e-05;0.0002418852420953;0.0;9.4e-05;0.0001141552511415;0.0;0.1409;0.15;0.2690607594559429;0.7743139350844852;0.0001;0.0;0.0001
2017-01-03 04:00:00+00:00;6.924866476915282e-05;0.0002431864904945;0.0;0.0001821;0.0001141552511415;0.0;0.1578;0.1617;0.2689911900773508;0.7742751376637343;0.0001;0.0;0.0001
2017-01-03 05:00:00+00:00;8.699722074141716e-05;0.0002444886690212;0.0;0.000158603;0.0001141552511415;0.0;0.1733;0.1685;0.2689216206987586;0.7742363402429836;0.0001;0.0;0.0001
2017-01-03 06:00:00+00:00;0.0001066186708438;0.0002457885222291;0.0;0.000146855;0.0001141552511415;0.0;0.1914;0.1759;0.2688520513201664;0.7741975428222326;0.0001;0.0;0.0001
2017-01-03 07:00:00+00:00;0.000123563768868;0.0002470716331416;0.0;0.000164478;0.0001141552511415;0.0;0.208;0.1743;0.2687824819415742;0.7741587454014819;0.0001;0.0006713;0.0001
2017-01-03 08:00:00+00:00;0.0001262471966643;0.0002483570693729;0.0;0.000187974;0.0001141552511415;0.003;0.2242;0.1678;0.268712912562982;0.7741199479807309;0.0001;0.0098839;0.0001
2017-01-03 09:00:00+00:00;0.0001264680841256;0.0002496127415237;0.0;0.000206772;0.0001141552511415;0.01;0.2426;0.1673;0.2686433431843898;0.7740811505599802;0.0001;0.0216886;0.0001
2017-01-03 10:00:00+00:00;0.0001263133691498;0.0002508274880635;0.0;0.000187974;0.0001141552511415;0.012;0.2536;0.1734;0.2685737738057976;0.7740423531392293;0.0001;0.0248357;0.0001
2017-01-03 11:00:00+00:00;0.0001250856659297;0.0002520003788651;0.0;0.000190324;0.0001141552511415;0.007;0.2834;0.1888;0.2685042044272054;0.7740035557184785;0.0001;0.0194153;0.0001
2017-01-03 12:00:00+00:00;0.0001184812921032;0.0002531509466061;0.0;0.000213821;0.0001141552511415;0.001;0.3249;0.2303;0.2684346350486133;0.7739647582977276;0.0001;0.0074904;0.0001
2017-01-03 13:00:00+00:00;0.0001226411189531;0.000254327092854;0.0;0.00022322;0.0001141552511415;0.0;0.369;0.2846;0.2683650656700211;0.7738864361240104;0.0001;0.0001567;0.0001
2017-01-03 14:00:00+00:00;0.0001237285336086;0.0002555353285012;0.0;0.00022322;0.0001141552511415;0.0;0.4301;0.3523;0.2682954962914289;0.7738081139502931;0.0001;0.0;0.0001
2017-01-03 15:00:00+00:00;0.0001335671397525;0.0002567407737659;0.0;0.000164478;0.0001141552511415;0.0;0.4589;0.4266;0.2682259269128367;0.7737297917765759;0.0001;0.0;0.0001
2017-01-03 16:00:00+00:00;0.0001522784797052;0.0002579373828192;0.0;0.000117484;0.0001141552511415;0.0;0.4802;0.506;0.2681563575342446;0.7736514696028586;0.0001;0.0;0.0001
2017-01-03 17:00:00+00:00;0.0001530992349388;0.000259121435151;0.0;8.81e-05;0.0001141552511415;0.0;0.5011;0.549;0.2680867881556524;0.7735731474291413;0.0001;0.0;0.0001
2017-01-03 18:00:00+00:00;0.0001471619302536;0.0002602864198686;0.0;5.87e-05;0.0001141552511415;0.0;0.5313;0.5835;0.2680172187770602;0.773494825255424;0.0001;0.0;0.0001
2017-01-03 19:00:00+00:00;0.0001359483002391;0.0002614467539486;0.0;3.76e-05;0.0001141552511415;0.0;0.5714;0.6178;0.267947649398468;0.7734165030817067;0.0001;0.0;0.0001
2017-01-03 20:00:00+00:00;0.0001189805558719;0.0002626266207065;0.0;2.35e-05;0.0001141552511415;0.0;0.5719;0.6277;0.2678780800198758;0.7733381809079894;0.0001;0.0;0.0001
2017-01-03 21:00:00+00:00;0.0001059914482943;0.0002638264852061;0.0;9.4e-06;0.0001141552511415;0.0;0.5645;0.632;0.2678085106412837;0.7732598587342722;0.0001;0.0;0.0001
2017-01-03 22:00:00+00:00;9.774337533663872e-05;0.0002650733211454;0.0;5.87e-06;0.0001141552511415;0.0;0.5348;0.6319;0.2677389412626915;0.7731815365605549;0.0001;0.0;0.0001
2017-01-03 23:00:00+00:00;7.47809548138691e-05;0.0002664089842628;0.0;2.35e-06;0.0001141552511415;0.0;0.5153;0.6188;0.2676693718840993;0.7731032143868377;0.0001;0.0;0.0001
2017-01-04 00:00:00+00:00;7.375375375581233e-05;0.0002678534722998;0.0;1.17e-06;0.0001141552511415;0.0;0.4932;0.6023;0.2675998025055071;0.7730248922131204;0.0001;0.0;0.0001
2017-01-04 01:00:00+00:00;6.922973558670189e-05;0.0002694295733809;0.0;1.41e-05;0.0001141552511415;0.0;0.4917;0.5965;0.2675302331269149;0.7729465700394031;0.0001;0.0;0.0001
2017-01-04 02:00:00+00:00;6.570109433358435e-05;0.0002711730974154;0.0;3.76e-05;0.0001141552511415;0.0;0.5272;0.5996;0.2674606637483228;0.7728682478656859;0.0001;0.0;0.0001
2017-01-04 03:00:00+00:00;6.759489598806485e-05;0.0002731277603966;0.0;9.4e-05;0.0001141552511415;0.0;0.5127;0.6019;0.2673910943697306;0.7727899256919686;0.0001;0.0;0.0001
2017-01-04 04:00:00+00:00;7.791506103875263e-05;0.00027530658411;0.0;0.0001821;0.0001141552511415;0.0;0.5209;0.5917;0.2673215249911384;0.7727116035182513;0.0001;0.0;0.0001
2017-01-04 05:00:00+00:00;9.582352310409686e-05;0.0002777449134012;0.0;0.000158603;0.0001141552511415;0.0;0.4953;0.5706;0.2672519556125462;0.772633281344534;0.0001;0.0;0.0001
2017-01-04 06:00:00+00:00;0.0001180197623915;0.0002804622809482;0.0;0.000146855;0.0001141552511415;0.0;0.4615;0.5524;0.2671823862339541;0.7725549591708167;0.0001;0.0;0.0001
2017-01-04 07:00:00+00:00;0.0001376045889033;0.0002834493854756;0.0;0.000164478;0.0001141552511415;0.002;0.4212;0.5293;0.2671128168553618;0.7724766369970995;0.0001;0.0018923;0.0001
2017-01-04 08:00:00+00:00;0.000146428447853;0.0002866522795875;0.0;0.000187974;0.0001141552511415;0.045;0.3827;0.5103;0.2670432474767697;0.7723983148233823;0.0001;0.0265319;0.0001
2017-01-04 09:00:00+00:00;0.0001472588155051;0.0002900444546495;0.0;0.000206772;0.0001141552511415;0.102;0.3552;0.5012;0.2669736780981775;0.7723199926496649;0.0001;0.0564681;0.0001
2017-01-04 10:00:00+00:00;0.0001455518441918;0.0002936203298965;0.0;0.000187974;0.0001141552511415;0.116;0.3343;0.4888;0.2669041087195853;0.7722416704759477;0.0001;0.0661418;0.0001
2017-01-04 11:00:00+00:00;0.0001414043995077;0.0002973799053285;0.0;0.000190324;0.0001141552511415;0.079;0.3308;0.4847;0.2668345393409931;0.7721633483022303;0.0001;0.0514942999999999;0.0001
2017-01-04 12:00:00+00:00;0.0001317878842381;0.0003013069037139;0.0;0.000213821;0.0001141552511415;0.02;0.3467;0.4894;0.2667649699624009;0.7720850261285132;0.0001;0.0188543999999999;0.0001
2017-01-04 13:00:00+00:00;0.0001335608971398;0.000305360399442;0.0;0.00022322;0.0001141552511415;0.0;0.3623;0.4863;0.2666954005838087;0.7720033369866149;0.0001;0.0003459;0.0001
2017-01-04 14:00:00+00:00;0.0001311672256354;0.0003094952813279;0.0;0.00022322;0.0001141552511415;0.0;0.3794;0.4871;0.2666258312052166;0.7719216478447167;0.0001;0.0;0.0001
2017-01-04 15:00:00+00:00;0.0001347494546132;0.0003136752743986;0.0;0.000164478;0.0001141552511415;0.0;0.4073;0.4929;0.2665562618266244;0.7718399587028185;0.0001;0.0;0.0001
2017-01-04 16:00:00+00:00;0.0001484777627059;0.0003178659639357;0.0;0.000117484;0.0001141552511415;0.0;0.4395;0.4885;0.2664866924480322;0.7717582695609202;0.0001;0.0;0.0001
2017-01-04 17:00:00+00:00;0.0001492859040903;0.0003220287496472;0.0;8.81e-05;0.0001141552511415;0.0;0.4392;0.4761;0.26641712306944;0.7716765804190219;0.0001;0.0;0.0001
2017-01-04 18:00:00+00:00;0.0001449652440727;0.0003261171251572;0.0;5.87e-05;0.0001141552511415;0.0;0.4472;0.4619;0.2663475536908479;0.7715948912771237;0.0001;0.0;0.0001
2017-01-04 19:00:00+00:00;0.0001360749961799;0.0003300878395361;0.0;3.76e-05;0.0001141552511415;0.0;0.4603;0.457;0.2662779843122557;0.7715132021352255;0.0001;0.0;0.0001
2017-01-04 20:00:00+00:00;0.0001204101598762;0.0003339134540219;0.0;2.35e-05;0.0001141552511415;0.0;0.4492;0.4571;0.2662084149336635;0.7714315129933272;0.0001;0.0;0.0001
2017-01-04 21:00:00+00:00;0.0001075917160466;0.0003375981541887;0.0;9.4e-06;0.0001141552511415;0.0;0.4128;0.4569;0.2661388455550713;0.771349823851429;0.0001;0.0;0.0001
2017-01-04 22:00:00+00:00;9.913020812947968e-05;0.0003411168265933;0.0;5.87e-06;0.0001141552511415;0.0;0.3991;0.4566;0.2660692761764791;0.7712681347095308;0.0001;0.0;0.0001
2017-01-04 23:00:00+00:00;7.79120058627225e-05;0.0003444355215813;0.0;2.35e-06;0.0001141552511415;0.0;0.4072;0.4619;0.265999706797887;0.7711864455676326;0.0001;0.0;0.0001
2017-01-05 00:00:00+00:00;7.677404922743193e-05;0.0003475295907734;0.0;1.17e-06;0.0001141552511415;0.0;0.3989;0.4534;0.2659301374192948;0.7711047564257342;0.0001;0.0;0.0001
2017-01-05 01:00:00+00:00;7.226307952697852e-05;0.000350392523277;0.0;1.41e-05;0.0001141552511415;0.0;0.4025;0.444;0.2658605680407025;0.771023067283836;0.0001;0.0;0.0001
2017-01-05 02:00:00+00:00;6.878148602702764e-05;0.0003529982755217;0.0;3.76e-05;0.0001141552511415;0.0;0.4176;0.458;0.2657909986621104;0.7709413781419377;0.0001;0.0;0.0001
2017-01-05 03:00:00+00:00;6.952029453236035e-05;0.0003553710308228;0.0;9.4e-05;0.0001141552511415;0.0;0.4355;0.4842;0.2657214292835182;0.7708596890000395;0.0001;0.0;0.0001
2017-01-05 04:00:00+00:00;8.021698943565081e-05;0.0003575372978147;0.0;0.0001821;0.0001141552511415;0.0;0.4476;0.4833;0.265651859904926;0.7707779998581413;0.0001;0.0;0.0001
2017-01-05 05:00:00+00:00;9.79781010806138e-05;0.0003594170855307;0.0;0.000158603;0.0001141552511415;0.0;0.4082;0.4579;0.2655822905263339;0.7706963107162431;0.0001;0.0;0.0001
2017-01-05 06:00:00+00:00;0.000119034078034;0.0003609922564842;0.0;0.000146855;0.0001141552511415;0.0;0.3862;0.4267;0.2655127211477417;0.7706146215743449;0.0001;0.0;0.0001
2017-01-05 07:00:00+00:00;0.0001342756117068;0.0003622437430611;0.0;0.000164478;0.0001141552511415;0.001;0.3501;0.3863;0.2654431517691495;0.7705329324324467;0.0001;0.0018416;0.0001
2017-01-05 08:00:00+00:00;0.0001386821621838;0.0003631901478117;0.0;0.000187974;0.0001141552511415;0.025;0.3231;0.3682;0.2653735823905573;0.7704512432905485;0.0001;0.0231532;0.0001
2017-01-05 09:00:00+00:00;0.0001410973354765;0.0003638100778032;0.0;0.000206772;0.0001141552511415;0.059;0.3189;0.2969;0.2653040130119651;0.77036955414865;0.0001;0.0490245;0.0001
2017-01-05 10:00:00+00:00;0.0001433537918858;0.0003641305067335;0.0;0.000187974;0.0001141552511415;0.071;0.2898;0.2443;0.265234443633373;0.7702878650067518;0.0001;0.059236;0.0001
2017-01-05 11:00:00+00:00;0.0001396621852732;0.0003642211941666;0.0;0.000190324;0.0001141552511415;0.05;0.2808;0.2037;0.2651648742547808;0.7702061758648536;0.0001;0.0461646;0.0001
2017-01-05 12:00:00+00:00;0.0001342224890533;0.0003642337508881;0.0;0.000213821;0.0001141552511415;0.013;0.2945;0.1758;0.2650953048761886;0.7701244867229554;0.0001;0.0174603;0.0001
2017-01-05 13:00:00+00:00;0.0001395211279151;0.0003642230544216;0.0;0.00022322;0.0001141552511415;0.0;0.2966;0.1435;0.2650110003537239;0.7700383632669602;0.0001;0.0003932;0.0001
2017-01-05 14:00:00+00:00;0.000135432634898;0.0003641300416697;0.0;0.00022322;0.0001141552511415;0.0;0.2864;0.1148;0.2649266958312592;0.7699522398109652;0.0001;0.0;0.0001
2017-01-05 15:00:00+00:00;0.000138155716463;0.0003639775007566;0.0;0.000164478;0.0001141552511415;0.0;0.2498;0.0901;0.2648423913087945;0.7698661163549699;0.0001;0.0;0.0001
2017-01-05 16:00:00+00:00;0.0001497969851899;0.0003637868246152;0.0;0.000117484;0.0001141552511415;0.0;0.2019;0.0705;0.2647580867863298;0.7697799928989747;0.0001;0.0;0.0001
2017-01-05 17:00:00+00:00;0.0001497877353519;0.0003635798712422;0.0;8.81e-05;0.0001141552511415;0.0;0.1638;0.0565;0.2646737822638651;0.7696938694429796;0.0001;0.0;0.0001
2017-01-05 18:00:00+00:00;0.000143896000032;0.0003634087277787;0.0;5.87e-05;0.0001141552511415;0.0;0.1368;0.0489;0.2645894777414004;0.7696077459869844;0.0001;0.0;0.0001
2017-01-05 19:00:00+00:00;0.0001335102439199;0.0003633324573221;0.0;3.76e-05;0.0001141552511415;0.0;0.1228;0.0404;0.2645051732189357;0.7695216225309892;0.0001;0.0;0.0001
2017-01-05 20:00:00+00:00;0.0001177931690867;0.0003633278066845;0.0;2.35e-05;0.0001141552511415;0.0;0.1116;0.0327;0.264420868696471;0.7694354990749941;0.0001;0.0;0.0001
2017-01-05 21:00:00+00:00;0.0001112199676435;0.0003634129133525;0.0;9.4e-06;0.0001141552511415;0.0;0.1084;0.0336;0.2643365641740063;0.7693493756189989;0.0001;0.0;0.0001
2017-01-05 22:00:00+00:00;9.951655844950516e-05;0.0003636142859604;0.0;5.87e-06;0.0001141552511415;0.0;0.1228;0.0517;0.2642522596515416;0.7692632521630037;0.0001;0.0;0.0001
2017-01-05 23:00:00+00:00;7.695240193279338e-05;0.0003639198328504;0.0;2.35e-06;0.0001141552511415;0.0;0.161;0.088;0.2641679551290769;0.7691771287070086;0.0001;0.0;0.0001
2017-01-06 00:00:00+00:00;7.798401145224245e-05;0.0003643076960259;0.0;1.17e-06;0.0001141552511415;0.0;0.2135;0.1308;0.2640836506066122;0.7690910052510134;0.0001;0.0;0.0001
2017-01-06 01:00:00+00:00;7.515361138281406e-05;0.0003647006749027;0.0;1.41e-05;0.0001141552511415;0.0;0.248;0.1621;0.2639993460841475;0.7690048817950181;0.0001;0.0;0.0001
2017-01-06 02:00:00+00:00;7.047996686457924e-05;0.0003650913284607;0.0;3.76e-05;0.0001141552511415;0.0;0.2809;0.2079;0.2639150415616828;0.7689187583390231;0.0001;0.0;0.0001
2017-01-06 03:00:00+00:00;6.948541657770486e-05;0.0003654126875185;0.0;9.4e-05;0.0001141552511415;0.0;0.3393;0.2677;0.2638307370392181;0.7688326348830279;0.0001;0.0;0.0001
2017-01-06 04:00:00+00:00;7.411969752809068e-05;0.000365620571019;0.0;0.0001821;0.0001141552511415;0.0;0.3832;0.3718;0.2637464325167534;0.7687465114270327;0.0001;0.0;0.0001
2017-01-06 05:00:00+00:00;8.102645569889545e-05;0.0003657814830798;0.0;0.000158603;0.0001141552511415;0.0;0.3901;0.4286;0.2636621279942887;0.7686603879710375;0.0001;0.0;0.0001
2017-01-06 06:00:00+00:00;9.194150034057176e-05;0.0003659098406774;0.0;0.000146855;0.0001141552511415;0.0;0.3825;0.4601;0.263577823471824;0.7685742645150424;0.0001;0.0;0.0001
2017-01-06 07:00:00+00:00;0.0001074003396425;0.0003660474995503;0.0;0.000164478;0.0001141552511415;0.002;0.3987;0.5288;0.2634935189493593;0.7684881410590472;0.0001;0.0024785999999999;0.0001
2017-01-06 08:00:00+00:00;0.0001196612952426;0.0003661544642149;0.0;0.000187974;0.0001141552511415;0.032;0.4224;0.5843;0.2634092144268946;0.768402017603052;0.0001;0.0256415;0.0001
2017-01-06 09:00:00+00:00;0.0001308045486096;0.0003662037609735;0.0;0.000206772;0.0001141552511415;0.066;0.4551;0.6723;0.2633249099044299;0.7683158941470568;0.0001;0.0505665;0.0001
2017-01-06 10:00:00+00:00;0.0001360503536551;0.000366171671574;0.0;0.000187974;0.0001141552511415;0.077;0.4663;0.726;0.2632406053819652;0.7682297706910617;0.0001;0.0593794;0.0001
2017-01-06 11:00:00+00:00;0.0001288729771055;0.0003660340127012;0.0;0.000190324;0.0001141552511415;0.051;0.4874;0.7466;0.2631563008595005;0.7681436472350666;0.0001;0.0464664;0.0001
2017-01-06 12:00:00+00:00;0.0001144105720095;0.0003657145138984;0.0;0.000213821;0.0001141552511415;0.012;0.5183;0.7795;0.2630719963370358;0.7680575237790713;0.0001;0.0179885999999999;0.0001
2017-01-06 13:00:00+00:00;0.0001163644837482;0.0003652252668234;0.0;0.00022322;0.0001141552511415;0.0;0.5726;0.8185;0.2629876918145711;0.767959280514541;0.0001;0.0004598;0.0001
2017-01-06 14:00:00+00:00;0.0001162526255444;0.000364556970201;0.0;0.00022322;0.0001141552511415;0.0;0.5982;0.8454;0.2629033872921064;0.7678610372500105;0.0001;0.0;0.0001
2017-01-06 15:00:00+00:00;0.0001167017930882;0.0003636468404236;0.0;0.000164478;0.0001141552511415;0.0;0.6268;0.8713;0.2628190827696417;0.7677627939854802;0.0001;0.0;0.0001
